TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20140605141029,51,3,24,-1,1,2,2,0,0,0,-1
20140605141046,80,4,20,25,1,2,2,0,0,0,0
20140605141048,63,4,43,3,0,6,-1,0,0,0,0
20140605141061,70,2,44,-1,0,2,-1,0,0,0,-1
20140605141083,85,1,40,-1,0,3,-1,0,0,0,-1
20140605141097,70,4,33,15,0,10,-1,0,0,0,0
20140605141097,79,4,43,5,0,11,-1,0,0,0,0
20140605141112,54,4,33,5,0,7,-1,0,0,0,0
20140605141112,69,4,34,10,0,8,-1,0,0,0,0
20140605141128,63,1,34,-1,0,3,-1,0,0,0,-1
20140605141130,73,4,20,4,1,2,2,0,0,0,0
20140605141143,74,4,39,2,0,3,-1,0,0,0,0
20140605141143,80,3,34,-1,0,4,-1,60,0,0,-1
20140605141153,80,4,33,5,0,2,-1,60,0,0,0
20140605141162,61,4,24,12,1,5,5,0,0,0,0
20140605141165,85,4,49,10,0,2,-1,60,0,0,0
20140605141209,76,2,44,-1,0,2,-1,0,0,0,-1
20140605141210,85,1,33,-1,0,2,-1,0,0,0,-1
20140605141211,85,4,33,10,0,2,-1,0,0,0,0
20140605141229,85,4,33,5,0,2,-1,60,0,0,0
20140605141234,70,3,38,-1,0,5,-1,0,0,0,-1
20140605141238,80,1,33,-1,0,2,-1,60,0,0,-1
20140605141260,85,4,33,3,0,4,-1,60,0,0,0
20140605141268,76,4,43,2,0,4,-1,0,0,0,0
20140605141279,54,4,37,3,0,2,-1,0,0,0,0
20140605141287,66,3,47,-1,0,2,-1,0,0,0,-1
20140605141311,85,4,33,7,0,3,-1,0,0,0,0
20140605141311,80,4,34,4,0,4,-1,60,0,0,0
20140605141335,85,4,33,4,0,5,-1,60,0,0,0
20140605141335,80,4,39,5,0,6,-1,60,0,0,0
20140605141346,80,1,33,-1,0,3,-1,60,0,0,-1
20140605141347,80,4,34,1,0,3,-1,60,0,0,0
20140605141356,85,4,43,2,0,2,-1,0,0,0,0
20140605141356,85,4,43,2,0,3,-1,0,0,0,0
20140605141356,85,4,43,2,0,4,-1,0,0,0,0
20140605141360,72,3,21,-1,1,2,2,0,0,0,-1
20140605141363,79,1,39,-1,0,3,-1,0,0,0,-1
20140605141366,67,1,33,-1,0,6,-1,0,0,0,-1
20140605141390,69,2,33,-1,0,4,-1,0,0,0,-1
20140605141428,55,4,33,2,0,6,-1,0,0,0,0
20140605141439,68,4,43,3,0,2,-1,0,0,0,0
20140605141439,52,4,43,3,0,3,-1,0,0,0,0
20140605141448,85,4,20,4,1,2,2,0,0,0,0
20140605141459,67,4,34,4,0,3,-1,0,0,0,0
20140605141462,85,4,43,3,0,3,-1,60,0,0,0
20140605141476,75,4,24,4,1,2,2,0,0,0,0
20140605141479,85,4,33,3,0,2,-1,60,0,0,0
20140605141493,75,4,39,2,0,5,-1,0,0,0,0
20140605141507,85,1,49,-1,0,2,-1,60,0,0,-1
20140605141527,80,4,33,4,0,2,-1,60,0,0,0
20140605141535,73,4,33,10,0,4,-1,0,0,0,0
20140605141535,77,4,56,10,0,5,-1,0,0,0,0
20140605141538,85,4,47,27,0,3,-1,60,0,0,0
20140605141538,65,4,33,5,0,4,-1,0,0,0,0
20140605141538,67,4,34,5,0,5,-1,0,0,0,0
20140605141559,80,4,33,5,0,2,-1,60,0,0,0
20140605141569,66,4,33,3,0,6,-1,0,0,0,0
20140605141569,66,3,39,-1,0,7,-1,0,0,0,-1
20140605141569,66,3,40,-1,0,8,-1,0,0,0,-1
20140605141577,80,4,33,5,0,4,-1,60,0,0,0
20140605141577,80,4,44,7,0,5,-1,60,0,0,0
20140605141607,74,2,33,-1,0,2,-1,0,0,0,-1
20140605141607,64,2,41,-1,0,3,-1,0,0,0,-1
20140605141622,67,4,34,2,0,5,-1,0,0,0,0
20140605141622,59,4,33,2,0,6,-1,0,0,0,0
20140605141625,85,4,47,8,0,4,-1,60,0,0,0
20140605141642,85,4,26,9,1,3,3,0,0,0,0
20140605141653,80,4,44,4,0,2,-1,60,0,0,0
20140605141686,85,4,24,5,1,4,4,0,0,0,0
20140605141711,80,4,26,2,1,5,5,0,0,0,0
20140605141719,68,4,20,2,1,2,2,0,0,0,0
20140605141724,76,3,49,-1,0,5,-1,0,0,0,-1
20140605141732,80,4,47,3,0,3,-1,0,0,0,0
20140605141741,85,4,44,3,0,2,-1,60,0,0,0
20140605141741,85,4,44,3,0,3,-1,60,0,0,0
20140605141741,85,4,44,3,0,4,-1,60,0,0,0
20140605141741,85,4,44,3,0,5,-1,60,0,0,0
20140605141745,80,1,41,-1,0,5,-1,61,0,42,-1
20140605141745,78,1,49,-1,0,6,-1,42,0,42,-1
20140605141745,71,4,30,2,1,2,2,0,0,0,0
20140605141748,85,4,33,5,0,2,-1,0,0,0,0
20140605141749,80,1,24,-1,1,2,2,0,0,0,-1
20140605141766,72,4,33,2,0,2,-1,0,0,0,0
20140605141766,72,4,34,2,0,3,-1,0,0,0,0
20140605141803,64,3,33,-1,0,6,-1,0,0,0,-1
20140605141803,66,4,34,2,0,7,-1,0,0,0,0
20140605141803,80,4,47,3,0,8,-1,60,0,0,0
20140605141805,74,4,34,10,0,3,-1,0,0,0,0
20140605141805,77,1,40,-1,0,4,-1,0,0,0,-1
20140605141853,80,3,33,-1,0,5,-1,60,0,0,-1
20140605141854,78,4,33,3,0,2,-1,0,0,0,0
20140605141854,78,4,34,3,0,3,-1,0,0,0,0
20140605141879,85,1,33,-1,0,3,-1,60,0,0,-1
20140605141885,73,4,33,8,0,2,-1,0,0,0,0
20140605141885,70,1,56,-1,0,3,-1,0,0,0,-1
20140605141885,69,1,43,-1,0,4,-1,0,0,0,-1
20140605141885,80,4,41,10,0,5,-1,60,0,0,0
20140605141897,85,4,33,15,0,2,-1,60,0,0,0
20140605141904,80,4,33,11,0,2,-1,60,0,0,0
20140605141929,85,2,33,-1,0,3,-1,60,0,0,-1
20140605141939,85,4,34,2,0,3,-1,60,0,0,0
20140605141941,80,4,40,2,0,6,-1,60,0,0,0
20140605141978,85,2,34,-1,0,3,-1,0,0,0,-1
20140605142003,80,3,33,-1,0,3,-1,60,0,0,-1
20140605142027,60,3,44,-1,0,2,-1,0,0,0,-1
20140605142027,64,3,44,-1,0,3,-1,0,0,0,-1
20140605142035,85,4,33,7,0,3,-1,60,0,0,0
20140605142063,85,3,47,-1,0,2,-1,60,0,0,-1
20140605142095,63,1,44,-1,0,2,-1,42,0,0,-1
20140605142133,63,4,33,10,0,3,-1,0,0,0,0
20140605142140,85,4,47,4,0,5,-1,60,0,0,0
20140605142145,80,4,44,2,0,3,-1,0,0,0,0
20140605142173,85,2,47,-1,0,2,-1,60,0,0,-1
20140605142178,76,4,35,6,0,2,-1,0,0,0,0
20140605142181,26,4,22,19,1,4,4,0,0,0,0
20140605142238,85,3,47,-1,0,4,-1,60,0,0,-1
20140605142252,85,4,34,15,0,3,-1,60,0,0,0
20140605142264,85,3,47,-1,0,4,-1,60,0,0,-1
20140605142264,85,1,44,-1,0,5,-1,60,0,0,-1
20140605142264,72,1,44,-1,0,6,-1,0,0,0,-1
20140605142278,85,1,33,-1,0,3,-1,60,0,0,-1
20140605142288,65,4,37,2,0,2,-1,0,0,0,0
20140605142288,69,4,43,2,0,3,-1,0,0,0,0
20140605142303,80,4,34,15,0,3,-1,60,0,0,0
20140605142303,80,4,24,15,1,2,2,0,0,0,0
20140605142348,80,4,43,4,0,3,-1,60,0,0,0
20140605142348,80,4,43,4,0,4,-1,0,0,0,0
20140605142360,85,4,33,13,0,3,-1,60,0,0,0
20140605142373,85,4,33,2,0,5,-1,60,0,0,0
20140605142373,85,4,34,2,0,6,-1,0,0,0,0
20140605142385,85,4,44,5,0,2,-1,60,0,0,0
20140605142412,62,3,33,-1,0,3,-1,0,0,0,-1
20140605142412,80,2,41,-1,0,4,-1,60,0,0,-1
20140605142432,74,2,56,-1,0,2,-1,42,42,0,-1
20140605142432,85,1,56,-1,0,3,-1,61,42,0,-1
20140605142435,85,4,24,3,1,3,3,0,0,0,0
20140605142443,80,4,33,6,0,3,-1,60,0,0,0
20140605142443,77,4,40,5,0,4,-1,0,0,0,0
20140605142467,71,4,20,3,1,2,2,0,0,0,0
20140605142513,80,4,33,2,0,3,-1,0,0,0,0
20140605142524,76,1,24,-1,1,3,3,0,0,0,-1
20140605142524,85,1,26,-1,1,5,5,0,0,0,-1
20140605142525,61,1,40,-1,0,3,-1,0,0,0,-1
20140606140099,85,4,47,2,0,8,-1,60,0,0,0
20140606140129,71,1,56,-1,0,5,-1,0,0,0,-1
20140606140521,85,4,33,10,0,5,-1,60,0,0,0
20140606140521,80,2,56,-1,0,6,-1,61,0,0,-1
20140606140521,85,2,56,-1,0,7,-1,61,0,0,-1
20140606140521,73,2,56,-1,0,8,-1,42,0,0,-1
20140606140521,85,2,56,-1,0,9,-1,61,0,0,-1
20140606140538,85,4,20,50,1,2,2,0,0,0,0
20140606140581,85,4,47,3,0,5,-1,60,0,0,0
20140606140602,85,4,33,6,0,3,-1,60,0,0,0
20140606140604,80,4,43,4,0,4,-1,60,0,0,0
20140606140641,78,4,44,3,0,2,-1,0,0,0,0
20140606140827,72,4,20,2,1,2,2,0,0,0,0
20140606140918,77,4,20,4,1,2,2,0,0,0,0
20140606140973,80,4,20,7,1,2,2,0,0,0,0
20140606140990,80,3,33,-1,0,3,-1,60,0,0,-1
20140606140990,80,3,34,-1,0,4,-1,60,0,0,-1
20140606141145,80,4,49,3,0,2,-1,60,0,0,0
20140606141146,85,4,44,2,0,2,-1,60,0,0,42
20140606141181,70,4,38,10,0,2,-1,0,0,0,0
20140606141181,85,1,49,-1,0,3,-1,60,42,0,-1
20140606141181,70,4,41,2,0,4,-1,0,0,0,42
20140606141238,80,4,43,15,0,3,-1,60,0,0,0
20140606141238,85,4,43,15,0,4,-1,60,0,0,0
20140606141238,74,4,43,5,0,5,-1,0,0,0,0
20140606141238,85,4,43,20,0,6,-1,60,0,0,0
20140606141238,80,4,43,10,0,7,-1,0,0,0,0
20140606141265,71,2,33,-1,0,7,-1,0,0,0,-1
20140606141459,76,4,33,2,0,3,-1,0,0,0,0
20140606141460,80,1,42,-1,0,2,-1,60,0,0,-1
20140606141511,80,4,33,30,0,2,-1,60,0,0,0
20140606141588,68,3,26,-1,1,2,2,0,0,0,-1
20140606141733,80,4,33,1,0,3,-1,60,0,0,0
20140606141748,73,1,43,-1,0,3,-1,0,0,0,-1
20140606141871,85,4,33,4,0,2,-1,60,0,0,0
20140606141922,70,4,20,4,1,2,2,0,0,0,0
20140606142036,77,3,43,-1,0,3,-1,0,0,0,-1
20140606142036,77,1,43,-1,0,4,-1,0,0,0,-1
20140606142039,85,4,39,7,0,3,-1,60,0,0,0
20140606142070,80,1,33,-1,0,3,-1,60,0,0,-1
20140606142070,80,1,34,-1,0,4,-1,60,0,0,-1
20140606142129,80,4,34,5,0,2,-1,60,0,0,0
20140606142129,78,2,43,-1,0,3,-1,0,0,0,-1
20140606142204,61,4,33,7,0,4,-1,0,0,0,0
20140606142306,50,1,34,-1,0,4,-1,0,0,0,-1
20140606142354,85,4,47,10,0,3,-1,60,0,0,0
20140606142360,76,1,43,-1,0,3,-1,0,0,0,-1
20140606142509,85,4,33,5,0,2,-1,60,0,0,0
20140704140933,72,1,44,-1,0,2,-1,0,0,0,-1
20140704142103,71,4,40,25,0,4,-1,0,0,0,0
20140704142103,69,4,39,25,0,5,-1,0,0,0,0
20140704142103,73,3,44,-1,0,6,-1,0,0,0,-1
20140704142103,58,4,44,2,0,7,-1,0,0,0,0
20140704142103,80,4,43,10,0,8,-1,0,0,0,0
20140705140580,47,1,49,-1,0,3,-1,0,0,0,-1
20140705140649,80,4,47,5,0,3,-1,60,0,0,0
20140705140649,80,4,48,5,0,4,-1,60,0,0,0
20140705140759,54,4,24,15,1,3,3,0,0,0,0
20140705140855,80,4,34,3,0,3,-1,60,0,0,0
20140705140886,85,4,33,6,0,3,-1,60,0,0,0
20140705140886,85,4,43,6,0,4,-1,60,0,0,0
20140705140886,85,4,43,6,0,5,-1,60,0,0,0
20140705141000,76,1,20,-1,1,2,2,0,0,0,-1
20140705141148,70,1,41,-1,0,6,-1,0,0,0,-1
20140705141148,66,1,42,-1,0,7,-1,0,0,0,-1
20140705141184,73,3,47,-1,0,3,-1,0,0,0,-1
20140705141288,53,3,33,-1,0,7,-1,0,0,0,-1
20140705141288,57,4,34,3,0,8,-1,0,0,0,0
20140705141294,80,4,33,10,0,3,-1,60,0,0,0
20140705141294,80,4,39,2,0,4,-1,0,0,0,0
20140705141294,80,4,40,3,0,5,-1,60,0,0,0
20140705141294,78,4,43,14,0,6,-1,0,0,0,0
20140705141497,72,4,47,11,0,4,-1,0,0,0,0
20140705141668,80,4,44,6,0,2,-1,60,0,0,0
20140705141668,75,4,44,6,0,3,-1,0,0,0,0
20140705141676,80,4,33,10,0,3,-1,60,0,0,0
20140705141701,71,4,33,2,0,6,-1,0,0,0,0
20140705141743,80,4,33,5,0,2,-1,0,0,0,0
20140705141744,69,1,34,-1,0,6,-1,0,0,0,-1
20140705141890,69,4,33,2,0,5,-1,0,0,0,42
20140705141922,78,4,33,3,0,2,-1,0,0,0,0
20140705141942,76,4,34,10,0,3,-1,0,0,0,0
20140705141942,71,3,33,-1,0,4,-1,0,0,0,-1
20140705142112,80,4,33,2,0,4,-1,0,0,0,0
20140705142112,85,4,44,2,0,5,-1,0,0,0,0
20140705142112,58,1,44,-1,0,6,-1,0,0,0,-1
20140705142216,73,1,43,-1,0,2,-1,0,0,0,-1
20140705142273,64,4,43,2,0,4,-1,0,0,0,0
20140705142273,75,4,43,9,0,5,-1,0,0,0,0
20140705142273,65,4,43,3,0,6,-1,0,0,0,0
20140705142273,68,4,43,6,0,7,-1,0,0,0,0
20140705142409,85,4,43,2,0,5,-1,60,0,0,0
20140705142526,78,4,20,3,1,2,2,0,0,0,0
20140706140018,73,1,34,-1,0,5,-1,0,0,0,-1
20140706140110,85,4,38,20,0,2,-1,60,0,0,0
20140706140124,78,3,44,-1,0,2,-1,0,0,0,-1
20140706140139,85,3,56,-1,0,5,-1,60,0,0,-1
20140706140139,80,4,56,5,0,6,-1,60,0,0,0
20140706140516,71,4,20,5,1,2,2,0,0,0,0
20140706140587,85,4,34,6,0,6,-1,60,0,0,0
20140706140600,85,4,33,2,0,2,-1,60,0,0,0
20140706140600,85,4,41,2,0,3,-1,60,0,0,0
20140706140621,78,2,33,-1,0,2,-1,0,0,0,-1
20140706140622,68,4,33,1,0,5,-1,0,0,0,0
20140706140622,74,1,40,-1,0,6,-1,42,0,0,-1
20140706140635,85,4,20,8,1,2,2,0,0,0,0
20140706140646,80,4,33,10,0,3,-1,60,0,0,0
20140706140672,77,4,39,2,0,4,-1,0,0,0,0
20140706140672,80,4,39,5,0,5,-1,60,0,0,0
20140706140682,65,4,43,25,0,3,-1,0,0,0,0
20140706140682,60,4,43,10,0,4,-1,0,0,0,0
20140706140682,65,4,43,5,0,5,-1,0,0,0,0
20140706140682,65,4,43,5,0,6,-1,0,0,0,0
20140706140691,85,4,44,4,0,2,-1,60,0,0,0
20140706140728,59,4,20,5,1,2,2,0,0,0,0
20140706140741,85,4,24,20,1,2,2,0,0,0,0
20140706140744,85,4,43,20,0,2,-1,60,0,0,0
20140706140750,65,4,39,21,0,3,-1,0,0,0,0
20140706140750,70,3,43,-1,0,4,-1,0,0,0,-1
20140706140756,80,1,56,-1,0,2,-1,0,0,0,-1
20140706140780,80,4,33,4,0,2,-1,60,0,0,0
20140706140780,85,4,34,4,0,3,-1,60,0,0,0
20140706140841,85,4,33,5,0,3,-1,0,0,0,0
20140706140864,80,4,33,8,0,5,-1,60,0,0,0
20140706140885,70,1,47,-1,0,4,-1,0,0,0,-1
20140706140886,85,4,39,2,0,3,-1,60,0,0,0
20140706140919,80,3,33,-1,0,2,-1,60,0,0,-1
20140706140919,80,4,39,3,0,3,-1,60,0,0,0
20140706140964,85,4,41,4,0,2,-1,60,0,0,0
20140706140972,75,4,20,1,1,2,2,0,0,0,0
20140706141008,78,1,33,-1,0,4,-1,0,0,0,-1
20140706141020,79,4,24,6,1,3,3,0,0,0,0
20140706141054,85,4,33,11,0,3,-1,60,0,0,0
20140706141084,66,2,41,-1,0,3,-1,0,0,0,-1
20140706141128,80,4,56,10,0,2,-1,0,0,0,0
20140706141170,80,2,33,-1,0,2,-1,0,0,0,-1
20140706141171,80,4,47,7,0,5,-1,60,0,0,0
20140706141171,85,4,48,7,0,6,-1,60,0,0,0
20140706141177,71,1,24,-1,1,3,3,0,0,0,-1
20140706141256,60,3,44,-1,0,3,-1,0,0,0,-1
20140706141268,80,4,33,3,0,2,-1,60,0,0,0
20140706141268,75,3,43,-1,0,3,-1,0,0,0,-1
20140706141268,85,2,43,-1,0,4,-1,0,0,0,-1
20140706141268,72,1,43,-1,0,5,-1,0,0,0,-1
20140706141279,60,1,43,-1,0,5,-1,0,0,0,-1
20140706141293,68,4,33,10,0,4,-1,0,0,0,0
20140706141293,70,4,43,2,0,5,-1,0,0,0,0
20140706141315,56,1,38,-1,0,3,-1,0,0,0,-1
20140706141318,85,4,33,15,0,4,-1,60,0,0,0
20140706141328,60,4,33,5,0,4,-1,0,0,0,0
20140706141402,85,4,39,4,0,3,-1,60,0,0,0
20140706141413,58,4,20,5,1,2,2,0,0,0,0
20140706141422,62,2,33,-1,0,6,-1,0,0,0,-1
20140706141433,85,2,34,-1,0,3,-1,60,0,0,-1
20140706141463,62,4,20,2,1,2,2,0,0,0,0
20140706141471,80,4,33,3,0,6,-1,60,0,0,0
20140706141500,70,4,43,10,0,4,-1,0,0,0,0
20140706141500,75,4,43,10,0,5,-1,0,0,0,0
20140706141512,77,4,35,2,0,2,-1,0,0,0,0
20140706141524,85,4,41,8,0,2,-1,60,0,0,0
20140706141528,74,3,43,-1,0,2,-1,0,0,0,-1
20140706141580,85,3,33,-1,0,5,-1,60,0,0,-1
20140706141582,80,1,56,-1,0,2,-1,0,0,0,-1
20140706141582,75,1,43,-1,0,3,-1,0,0,0,-1
20140706141628,80,1,44,-1,0,2,-1,0,0,0,-1
20140706141639,71,4,33,3,0,5,-1,0,0,0,0
20140706141650,85,4,40,10,0,3,-1,60,0,0,0
20140706141655,85,4,38,3,0,2,-1,60,0,0,0
20140706141693,56,4,24,2,1,2,2,0,0,0,0
20140706141714,85,4,39,4,0,3,-1,60,0,0,0
20140706141752,85,1,48,-1,0,2,-1,0,0,0,-1
20140706141760,65,1,48,-1,0,6,-1,0,0,0,-1
20140706141760,68,1,47,-1,0,7,-1,0,0,0,-1
20140706141768,85,4,39,2,0,3,-1,60,0,0,0
20140706141779,79,4,20,2,1,2,2,0,0,0,0
20140706141831,68,3,43,-1,0,2,-1,0,42,0,-1
20140706141831,70,4,43,2,0,3,-1,0,42,0,42
20140706141831,70,4,43,2,0,4,-1,0,42,0,42
20140706141831,80,1,43,-1,0,5,-1,60,42,0,-1
20140706141831,80,1,43,-1,0,6,-1,0,42,0,-1
20140706141848,77,1,49,-1,0,2,-1,0,0,0,-1
20140706141882,67,4,49,2,0,4,-1,0,0,0,42
20140706141886,74,4,43,4,0,3,-1,0,0,0,0
20140706141886,75,4,43,6,0,4,-1,0,0,0,0
20140706141887,77,1,33,-1,0,2,-1,0,0,0,-1
20140706141887,85,1,34,-1,0,3,-1,60,0,0,-1
20140706141904,85,4,43,15,0,6,-1,60,0,0,0
20140706141904,79,4,43,5,0,7,-1,0,0,0,0
20140706141944,78,4,33,5,0,3,-1,0,0,0,0
20140706141976,67,4,44,10,0,5,-1,0,0,0,0
20140706141976,63,4,44,11,0,6,-1,0,0,0,0
20140706142002,79,4,33,1,0,4,-1,0,0,0,0
20140706142002,85,4,39,2,0,5,-1,60,0,0,0
20140706142002,85,4,40,2,0,6,-1,60,0,0,0
20140706142018,85,2,33,-1,0,2,-1,60,0,0,-1
20140706142018,85,2,34,-1,0,3,-1,60,0,0,-1
20140706142025,85,1,47,-1,0,6,-1,60,0,0,-1
20140706142051,66,1,33,-1,0,6,-1,0,42,0,-1
20140706142051,68,4,34,2,0,7,-1,0,42,0,42
20140706142055,75,3,56,-1,0,2,-1,0,0,0,-1
20140706142055,78,3,56,-1,0,3,-1,0,0,0,-1
20140706142055,85,4,56,2,0,4,-1,60,0,0,0
20140706142055,85,2,56,-1,0,5,-1,60,0,0,-1
20140706142077,85,4,26,3,1,2,2,0,0,0,0
20140706142161,85,4,33,7,0,2,-1,0,0,0,0
20140706142176,85,4,39,2,0,3,-1,60,0,0,0
20140706142184,74,2,44,-1,0,5,-1,0,0,0,-1
20140706142184,72,3,44,-1,0,6,-1,0,0,0,-1
20140706142184,73,3,44,-1,0,7,-1,0,0,0,-1
20140706142185,80,3,44,-1,0,2,-1,0,0,0,-1
20140706142234,80,4,44,10,0,5,-1,0,0,0,0
20140706142252,85,4,33,3,0,3,-1,60,0,0,0
20140706142258,85,3,43,-1,0,2,-1,60,0,0,-1
20140706142258,80,4,38,4,0,3,-1,60,0,0,0
20140706142277,74,4,33,5,0,5,-1,0,0,0,0
20140706142277,71,3,34,-1,0,6,-1,0,0,0,-1
20140706142287,85,4,34,4,0,2,-1,0,0,0,0
20140706142293,70,4,44,12,0,3,-1,0,0,0,0
20140706142302,57,4,33,10,0,6,-1,0,0,0,0
20140706142320,85,2,33,-1,0,3,-1,60,0,0,-1
20140706142356,56,1,56,-1,0,7,-1,0,0,0,-1
20140706142399,80,4,43,3,0,5,-1,0,0,0,0
20140706142399,80,4,43,4,0,6,-1,0,0,0,0
20140706142411,77,4,39,5,0,3,-1,0,0,0,0
20140706142436,85,4,34,4,0,2,-1,60,0,0,0
20140706142436,80,4,41,4,0,3,-1,60,0,0,0
20140706142469,67,4,33,2,0,5,-1,0,0,0,0
20140706142469,72,4,34,2,0,6,-1,0,0,0,0
20140706142471,85,1,41,-1,0,3,-1,60,0,0,-1
20140706142471,65,1,37,-1,0,4,-1,0,0,0,-1
20140706142473,55,4,24,4,1,2,2,0,0,0,0
20140707140056,74,1,35,-1,0,4,-1,0,0,0,-1
20140707140148,64,2,33,-1,0,4,-1,0,0,0,-1
20140707140638,80,3,43,-1,0,2,-1,60,0,0,-1
20140707140681,79,4,33,3,0,3,-1,0,0,0,0
20140707140681,85,3,34,-1,0,4,-1,0,0,0,-1
20140707140759,85,4,33,9,0,3,-1,60,0,0,0
20140707140778,85,4,33,3,0,2,-1,60,0,0,0
20140707141032,85,1,34,-1,0,2,-1,60,0,0,-1
20140707141142,85,4,33,40,0,3,-1,60,0,0,0
20140707141142,80,4,39,7,0,4,-1,60,0,0,0
20140707141144,75,4,43,40,0,3,-1,0,0,0,0
20140707141144,75,4,43,40,0,4,-1,0,0,0,0
20140707141194,75,4,33,2,0,4,-1,0,0,0,0
20140707141194,85,2,47,-1,0,5,-1,60,0,0,-1
20140707141213,85,4,33,7,0,5,-1,60,0,0,0
20140707141231,85,4,33,2,0,2,-1,60,0,0,0
20140707141336,85,4,39,4,0,3,-1,60,0,0,0
20140707141338,78,4,26,3,1,4,4,0,0,0,0
20140707141395,70,4,33,8,0,6,-1,0,0,0,0
20140707141395,74,4,34,14,0,7,-1,0,0,0,0
20140707141431,85,4,33,2,0,3,-1,60,0,0,0
20140707141565,80,4,33,4,0,3,-1,60,0,0,0
20140707141658,75,4,33,7,0,3,-1,0,0,0,0
20140707141702,85,4,20,4,1,2,2,0,0,0,0
20140707142023,85,4,44,11,0,2,-1,60,0,0,0
20140707142023,85,4,44,11,0,3,-1,60,0,0,0
20140707142159,80,4,47,10,0,3,-1,60,0,0,0
20140707142159,78,4,47,5,0,4,-1,0,0,0,0
20140707142246,85,4,33,5,0,8,-1,60,0,0,42
20140805141511,76,4,47,4,0,2,-1,0,0,0,0
20140805141552,55,4,33,2,0,3,-1,0,0,0,0
20140805141552,54,4,34,2,0,4,-1,0,0,0,0
20140806140027,71,4,47,3,0,6,-1,0,0,0,0
20140806140027,73,4,48,3,0,7,-1,0,0,0,0
20140806140529,85,4,56,5,0,2,-1,61,0,0,0
20140806140591,85,1,38,-1,0,2,-1,60,0,0,-1
20140806140591,57,1,49,-1,0,3,-1,0,0,0,-1
20140806140637,65,4,34,3,0,3,-1,0,0,0,0
20140806140637,65,4,34,3,0,4,-1,0,0,0,0
20140806140637,65,4,34,3,0,5,-1,0,0,0,0
20140806140637,65,4,34,3,0,6,-1,0,0,0,0
20140806140637,65,4,34,3,0,7,-1,0,0,0,0
20140806140822,75,4,34,3,0,2,-1,0,0,0,0
20140806140850,85,4,20,7,1,2,2,0,0,0,0
20140806140953,75,4,42,5,0,4,-1,0,0,0,0
20140806140958,75,1,49,-1,0,3,-1,0,0,0,-1
20140806140958,75,1,49,-1,0,4,-1,0,0,0,-1
20140806140958,66,1,43,-1,0,5,-1,0,0,0,-1
20140806141015,80,4,48,5,0,5,-1,60,0,0,0
20140806141118,85,1,33,-1,0,2,-1,60,0,0,-1
20140806141127,85,1,44,-1,0,5,-1,60,0,0,-1
20140806141154,65,3,44,-1,0,2,-1,0,0,0,-1
20140806141193,58,4,34,3,0,3,-1,0,0,0,0
20140806141193,70,4,47,5,0,4,-1,0,0,0,0
20140806141267,85,4,49,4,0,4,-1,0,0,0,0
20140806141267,75,4,49,2,0,5,-1,0,0,0,0
20140806141267,85,4,49,5,0,6,-1,60,0,0,0
20140806141267,75,4,49,2,0,7,-1,0,0,0,0
20140806141294,79,3,33,-1,0,3,-1,0,0,0,-1
20140806141320,74,2,47,-1,0,4,-1,0,0,0,-1
20140806141574,85,1,43,-1,0,3,-1,60,0,0,-1
20140806141777,56,2,33,-1,0,4,-1,0,0,0,-1
20140806141777,56,2,56,-1,0,5,-1,0,0,0,-1
20140806141915,85,4,34,12,0,7,-1,60,0,0,0
20140806142044,80,4,43,5,0,4,-1,60,0,0,0
20140806142268,61,4,47,11,0,6,-1,0,0,0,0
20140806142369,64,3,33,-1,0,5,-1,0,0,0,-1
20140807140036,85,4,47,5,0,6,-1,60,0,0,0
20140807140036,65,1,56,-1,0,7,-1,0,0,0,-1
20140807140071,80,4,33,10,0,2,-1,0,0,0,0
20140807140071,80,4,34,10,0,3,-1,60,0,0,0
20140807140081,75,3,44,-1,0,2,-1,0,0,0,-1
20140807140081,78,4,44,3,0,3,-1,0,0,0,0
20140807140088,80,4,24,8,1,3,3,0,0,0,0
20140807140099,58,1,47,-1,0,6,-1,0,0,0,-1
20140807140099,80,1,47,-1,0,7,-1,60,0,0,-1
20140807140556,64,1,43,-1,0,2,-1,0,0,0,-1
20140807140567,85,4,44,10,0,2,-1,60,0,0,0
20140807140567,72,1,34,-1,0,3,-1,0,0,0,-1
20140807140569,74,4,47,2,0,5,-1,0,0,0,0
20140807140590,85,4,33,2,0,2,-1,60,0,0,0
20140807140595,76,4,33,5,0,2,-1,0,0,0,0
20140807140610,39,4,20,2,1,2,2,0,0,0,0
20140807140653,80,2,39,-1,0,5,-1,60,0,0,-1
20140807140657,70,3,34,-1,0,2,-1,0,0,0,-1
20140807140683,78,4,48,2,0,7,-1,0,0,0,0
20140807140739,85,3,43,-1,0,4,-1,0,0,0,-1
20140807140740,72,2,44,-1,0,2,-1,0,0,0,-1
20140807140742,85,4,34,4,0,4,-1,60,0,0,0
20140807140771,85,1,43,-1,0,2,-1,60,0,0,-1
20140807140786,61,3,43,-1,0,2,-1,0,0,0,-1
20140807140809,85,4,48,3,0,5,-1,60,0,0,42
20140807140815,70,4,41,10,0,4,-1,0,0,0,0
20140807140823,85,3,49,-1,0,5,-1,0,0,0,-1
20140807140823,85,4,44,7,0,6,-1,60,0,0,0
